DATAFLOW,FREQ,REF_AREA,DATA_TYPE,SEX,AGE,MARITAL_STATUS,TIME_PERIOD,OBS_VALUE,OBS_STATUS,NOTE_DS,NOTE_REF_AREA,NOTE_DATA_TYPE,NOTE_SEX,NOTE_AGE,NOTE_MARITAL_STATUS,BASE_PER,UNIT_MEAS,UNIT_MULT
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y29,99,2021,2939,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y29,99,2022,3014,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y29,99,2023,2909,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y29,99,2024,3008,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y29,99,2025,2877,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y29,99,2026,2916,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2019,2323,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2020,2390,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2021,2375,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2022,2190,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2023,2219,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2024,2099,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2025,2169,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y3,99,2026,1955,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2019,3070,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2020,2996,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2021,3046,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2022,2956,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2023,3093,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2024,2929,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2025,3000,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y30,99,2026,2961,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2019,3034,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2020,3083,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2021,2966,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2022,3050,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2023,2993,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2024,3136,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2025,2936,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y31,99,2026,3035,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2019,3082,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2020,3040,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2021,3084,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2022,2999,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2023,3085,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2024,3000,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2025,3158,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y32,99,2026,2951,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2019,3033,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2020,3103,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2021,3029,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2022,3100,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2023,3032,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2024,3101,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2025,3017,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y33,99,2026,3213,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2019,3126,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2020,3041,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2021,3101,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2022,3034,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2023,3138,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2024,3056,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2025,3127,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y34,99,2026,3035,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2019,3176,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2020,3140,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2021,3025,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2022,3142,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2023,3080,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2024,3145,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2025,3089,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y35,99,2026,3146,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2019,3338,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2020,3196,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2021,3120,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2022,3044,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2023,3157,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2024,3109,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2025,3168,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y36,99,2026,3118,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2019,3326,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2020,3337,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2021,3182,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2022,3143,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2023,3094,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2024,3161,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2025,3149,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y37,99,2026,3204,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2019,3559,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2020,3312,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2021,3310,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2022,3204,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2023,3171,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2024,3108,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2025,3200,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y38,99,2026,3175,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2019,3480,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2020,3575,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2021,3298,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2022,3334,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2023,3233,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2024,3187,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2025,3104,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y39,99,2026,3253,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2019,2494,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2020,2313,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2021,2397,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2022,2374,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2023,2206,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2024,2235,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2025,2105,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y4,99,2026,2173,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2019,3593,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2020,3481,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2021,3566,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2022,3322,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2023,3374,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2024,3260,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2025,3212,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y40,99,2026,3131,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2019,3735,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2020,3606,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2021,3476,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2022,3549,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2023,3348,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2024,3397,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2025,3274,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y41,99,2026,3227,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2019,3965,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2020,3735,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2021,3602,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2022,3486,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2023,3573,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2024,3369,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2025,3414,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y42,99,2026,3288,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2019,4188,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2020,3974,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2021,3717,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2022,3604,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2023,3512,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2024,3585,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2025,3383,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y43,99,2026,3440,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2019,4462,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2020,4206,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2021,3972,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2022,3754,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2023,3641,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2024,3533,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2025,3600,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y44,99,2026,3402,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2019,4401,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2020,4462,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2021,4211,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2022,3978,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2023,3771,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2024,3655,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2025,3547,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y45,99,2026,3619,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2019,4500,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2020,4396,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2021,4445,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2022,4228,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2023,3995,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2024,3793,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2025,3677,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y46,99,2026,3556,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2019,4569,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2020,4496,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2021,4368,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2022,4474,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2023,4223,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2024,4018,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2025,3813,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y47,99,2026,3701,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2019,4449,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2020,4583,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2021,4476,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2022,4381,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2023,4505,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2024,4247,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2025,4043,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y48,99,2026,3809,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2019,4635,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2020,4470,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2021,4571,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2022,4502,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2023,4405,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2024,4506,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2025,4255,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y49,99,2026,4059,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2019,2541,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2020,2519,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2021,2343,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2022,2410,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2023,2398,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2024,2227,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2025,2266,,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y5,99,2026,2108,e,,FILTER__ITC1,,,,,,,
IT1:22_289_DF_DCIS_POPRES1_24(1.0),A,ITC16,JAN,2,Y50,99,2019,4713,,,FILTER__ITC1,,,,,,,
