FREQ;Frequenza;REF_AREA;Territorio;DATA_TYPE;Indicatore;SEX;Sesso;AGE;Età;MARITAL_STATUS;Stato civile;TIME_PERIOD;Osservazione;OBS_STATUS;stato_osservazione
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;746;;
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;739;;
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;743;;
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;744;;
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;742;;
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;744;;
A;Annuale;4191;Roccasparvera;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;744;e;Dato stimato
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2669;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2676;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2655;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2636;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2634;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2597;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2606;;
A;Annuale;4192;Roccavione;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2610;e;Dato stimato
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;160;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;157;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;154;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;155;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;158;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;157;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;154;;
A;Annuale;4193;Rocchetta Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;150;e;Dato stimato
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1626;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1600;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1590;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1572;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1539;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1579;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1580;;
A;Annuale;4194;Roddi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1591;e;Dato stimato
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;408;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;417;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;415;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;409;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;405;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;411;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;402;;
A;Annuale;4195;Roddino;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;394;e;Dato stimato
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;957;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;965;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;958;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;963;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;977;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;970;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;968;;
A;Annuale;4196;Rodello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;959;e;Dato stimato
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;867;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;833;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;809;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;820;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;826;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;825;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;831;;
A;Annuale;4197;Rossana;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;836;e;Dato stimato
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;361;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;354;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;359;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;364;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;355;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;361;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;363;;
A;Annuale;4198;Ruffia;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;357;e;Dato stimato
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;509;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;477;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;475;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;472;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;477;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;465;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;467;;
A;Annuale;4199;Sale delle Langhe;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;473;e;Dato stimato
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;169;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;161;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;161;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;154;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;150;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;152;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;144;;
A;Annuale;4200;Sale San Giovanni;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;151;e;Dato stimato
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1262;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1251;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1205;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1184;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1162;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1160;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1149;;
A;Annuale;4201;Saliceto;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1144;e;Dato stimato
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;722;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;724;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;731;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;716;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;711;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;718;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;718;;
A;Annuale;4202;Salmour;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;719;e;Dato stimato
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;16821;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;17444;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;17471;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;17433;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;17492;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;17525;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;17560;;
A;Annuale;4203;Saluzzo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;17575;e;Dato stimato
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;87;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;86;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;85;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;86;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;87;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;83;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;82;;
A;Annuale;4204;Sambuco;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;81;e;Dato stimato
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;996;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1004;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;989;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;988;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;998;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1004;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;978;;
A;Annuale;4205;Sampeyre;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;967;e;Dato stimato
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;161;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;161;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;153;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;151;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;151;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;148;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;145;;
A;Annuale;4206;San Benedetto Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;141;e;Dato stimato
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;412;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;406;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;407;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;414;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;411;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;414;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;409;;
A;Annuale;4207;San Damiano Macra;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;402;e;Dato stimato
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1941;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1895;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1846;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1810;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1812;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1855;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1884;;
A;Annuale;4210;San Michele Mondovì;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1896;e;Dato stimato
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3049;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3009;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2999;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;3050;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;3037;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;3055;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;3067;;
A;Annuale;4208;Sanfrè;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;3051;e;Dato stimato
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2365;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2355;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2290;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2289;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2269;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2257;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2242;;
A;Annuale;4209;Sanfront;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2253;e;Dato stimato
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2852;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2853;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2878;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2874;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2881;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2903;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2903;;
A;Annuale;4212;"'Santa Vittoria d""'Alba'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2928;e;Dato stimato
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2378;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;2367;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;2347;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;2357;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;2369;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;2391;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;2423;;
A;Annuale;4211;"'Sant""'Albano Stura'";JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;2420;e;Dato stimato
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;3832;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;3952;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;3863;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;3823;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;3800;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;3756;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;3730;;
A;Annuale;4213;Santo Stefano Belbo;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;3686;e;Dato stimato
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;1355;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;1364;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;1346;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;1325;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;1333;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;1330;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;1334;;
A;Annuale;4214;Santo Stefano Roero;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;1346;e;Dato stimato
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;21626;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;21664;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;21431;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;21453;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;21642;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;21774;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;21792;;
A;Annuale;4215;Savigliano;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;21761;e;Dato stimato
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;181;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2020;183;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2021;177;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2022;174;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2023;173;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2024;172;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2025;168;;
A;Annuale;4216;Scagnello;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2026;166;e;Dato stimato
A;Annuale;4217;Scarnafigi;JAN;Popolazione al 1º gennaio;9;Totale;TOTAL;Totale;99;Totale;2019;2136;;
